source_url,source_path,indexed_path,host,clicks,impressions,page_type,location,service_intent,target_url,redirect_required,redirect_configured,reason,priority
https://www.ewastekochi.com/locations/thrissur/hard-drive-shredding-kochi,/locations/thrissur/hard-drive-shredding-kochi/,/locations/thrissur/hard-drive-shredding-kochi,www.ewastekochi.com,0,1,location-service-matrix,thrissur,hard-drive-shredding-kochi,https://www.ewastekochi.com/hard-drive-shredding/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kakkanad/printer-recycling-kochi,/locations/kakkanad/printer-recycling-kochi/,/locations/kakkanad/printer-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,kakkanad,printer-recycling-kochi,https://www.ewastekochi.com/locations/kakkanad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kannur/hard-drive-shredding-kochi,/locations/kannur/hard-drive-shredding-kochi/,/locations/kannur/hard-drive-shredding-kochi,www.ewastekochi.com,0,1,location-service-matrix,kannur,hard-drive-shredding-kochi,https://www.ewastekochi.com/hard-drive-shredding/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/infopark-kochi/e-waste-recycling-kochi,/locations/infopark-kochi/e-waste-recycling-kochi/,/locations/infopark-kochi/e-waste-recycling-kochi,www.ewastekochi.com,0,10,location-service-matrix,infopark-kochi,e-waste-recycling-kochi,https://www.ewastekochi.com/recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kakkanad/network-equipment-disposal-kochi,/locations/kakkanad/network-equipment-disposal-kochi/,/locations/kakkanad/network-equipment-disposal-kochi,www.ewastekochi.com,0,4,location-service-matrix,kakkanad,network-equipment-disposal-kochi,https://www.ewastekochi.com/locations/kakkanad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/palarivattom/itad-kochi,/locations/palarivattom/itad-kochi/,/locations/palarivattom/itad-kochi,www.ewastekochi.com,0,1,location-service-matrix,palarivattom,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/willingdon-island/ups-inverter-recycling-kochi,/locations/willingdon-island/ups-inverter-recycling-kochi/,/locations/willingdon-island/ups-inverter-recycling-kochi,www.ewastekochi.com,0,2,location-service-matrix,willingdon-island,ups-inverter-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kottayam/hard-drive-shredding-kochi,/locations/kottayam/hard-drive-shredding-kochi/,/locations/kottayam/hard-drive-shredding-kochi,www.ewastekochi.com,0,1,location-service-matrix,kottayam,hard-drive-shredding-kochi,https://www.ewastekochi.com/hard-drive-shredding/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kozhikode/laptop-buyback-kochi,/locations/kozhikode/laptop-buyback-kochi/,/locations/kozhikode/laptop-buyback-kochi,www.ewastekochi.com,0,2,location-service-matrix,kozhikode,laptop-buyback-kochi,https://www.ewastekochi.com/sell-electronics/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/malappuram/data-destruction-kochi,/locations/malappuram/data-destruction-kochi/,/locations/malappuram/data-destruction-kochi,www.ewastekochi.com,0,4,location-service-matrix,malappuram,data-destruction-kochi,https://www.ewastekochi.com/data-destruction/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/ernakulam-south/network-equipment-disposal-kochi,/locations/ernakulam-south/network-equipment-disposal-kochi/,/locations/ernakulam-south/network-equipment-disposal-kochi,www.ewastekochi.com,0,5,location-service-matrix,ernakulam-south,network-equipment-disposal-kochi,https://www.ewastekochi.com/locations/ernakulam-south/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/vyttila/battery-recycling-kochi,/locations/vyttila/battery-recycling-kochi/,/locations/vyttila/battery-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,vyttila,battery-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/malappuram/itad-kochi,/locations/malappuram/itad-kochi/,/locations/malappuram/itad-kochi,www.ewastekochi.com,0,2,location-service-matrix,malappuram,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kakkanad/hard-drive-shredding-kochi,/locations/kakkanad/hard-drive-shredding-kochi/,/locations/kakkanad/hard-drive-shredding-kochi,www.ewastekochi.com,0,7,location-service-matrix,kakkanad,hard-drive-shredding-kochi,https://www.ewastekochi.com/locations/kakkanad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/perumbavoor/server-recycling-kochi,/locations/perumbavoor/server-recycling-kochi/,/locations/perumbavoor/server-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,perumbavoor,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kothamangalam/server-recycling-kochi,/locations/kothamangalam/server-recycling-kochi/,/locations/kothamangalam/server-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,kothamangalam,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/thrikkakara/server-recycling-kochi,/locations/thrikkakara/server-recycling-kochi/,/locations/thrikkakara/server-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,thrikkakara,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/malappuram/server-recycling-kochi,/locations/malappuram/server-recycling-kochi/,/locations/malappuram/server-recycling-kochi,www.ewastekochi.com,0,2,location-service-matrix,malappuram,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/maradu/data-destruction-kochi,/locations/maradu/data-destruction-kochi/,/locations/maradu/data-destruction-kochi,www.ewastekochi.com,0,5,location-service-matrix,maradu,data-destruction-kochi,https://www.ewastekochi.com/data-destruction/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kannur/itad-kochi,/locations/kannur/itad-kochi/,/locations/kannur/itad-kochi,www.ewastekochi.com,0,5,location-service-matrix,kannur,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/ernakulam-south/server-recycling-kochi,/locations/ernakulam-south/server-recycling-kochi/,/locations/ernakulam-south/server-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,ernakulam-south,server-recycling-kochi,https://www.ewastekochi.com/locations/ernakulam-south/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/muvattupuzha/laptop-buyback-kochi,/locations/muvattupuzha/laptop-buyback-kochi/,/locations/muvattupuzha/laptop-buyback-kochi,www.ewastekochi.com,0,2,location-service-matrix,muvattupuzha,laptop-buyback-kochi,https://www.ewastekochi.com/sell-electronics/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/fort-kochi/hard-drive-shredding-kochi,/locations/fort-kochi/hard-drive-shredding-kochi/,/locations/fort-kochi/hard-drive-shredding-kochi,www.ewastekochi.com,0,3,location-service-matrix,fort-kochi,hard-drive-shredding-kochi,https://www.ewastekochi.com/hard-drive-shredding/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/edappally/laptop-buyback-kochi,/locations/edappally/laptop-buyback-kochi/,/locations/edappally/laptop-buyback-kochi,www.ewastekochi.com,0,3,location-service-matrix,edappally,laptop-buyback-kochi,https://www.ewastekochi.com/sell-electronics/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/palarivattom/battery-recycling-kochi,/locations/palarivattom/battery-recycling-kochi/,/locations/palarivattom/battery-recycling-kochi,www.ewastekochi.com,0,3,location-service-matrix,palarivattom,battery-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/maradu/tv-monitor-recycling-kochi,/locations/maradu/tv-monitor-recycling-kochi/,/locations/maradu/tv-monitor-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,maradu,tv-monitor-recycling-kochi,https://www.ewastekochi.com/tv-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/thrippunithura/itad-kochi,/locations/thrippunithura/itad-kochi/,/locations/thrippunithura/itad-kochi,www.ewastekochi.com,0,3,location-service-matrix,thrippunithura,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/palakkad/itad-kochi,/locations/palakkad/itad-kochi/,/locations/palakkad/itad-kochi,www.ewastekochi.com,1,1,location-service-matrix,palakkad,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,high
https://www.ewastekochi.com/locations/kalamassery/corporate-ewaste-kochi,/locations/kalamassery/corporate-ewaste-kochi/,/locations/kalamassery/corporate-ewaste-kochi,www.ewastekochi.com,1,12,location-service-matrix,kalamassery,corporate-ewaste-kochi,https://www.ewastekochi.com/locations/kalamassery/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,high
https://www.ewastekochi.com/locations/north-paravur/laptop-buyback-kochi,/locations/north-paravur/laptop-buyback-kochi/,/locations/north-paravur/laptop-buyback-kochi,www.ewastekochi.com,0,1,location-service-matrix,north-paravur,laptop-buyback-kochi,https://www.ewastekochi.com/sell-electronics/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kadavanthra/laptop-buyback-kochi,/locations/kadavanthra/laptop-buyback-kochi/,/locations/kadavanthra/laptop-buyback-kochi,www.ewastekochi.com,0,1,location-service-matrix,kadavanthra,laptop-buyback-kochi,https://www.ewastekochi.com/sell-electronics/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/perumbavoor/ups-inverter-recycling-kochi,/locations/perumbavoor/ups-inverter-recycling-kochi/,/locations/perumbavoor/ups-inverter-recycling-kochi,www.ewastekochi.com,0,2,location-service-matrix,perumbavoor,ups-inverter-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/maradu/server-recycling-kochi,/locations/maradu/server-recycling-kochi/,/locations/maradu/server-recycling-kochi,www.ewastekochi.com,0,3,location-service-matrix,maradu,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/vyttila/electronics-recycling-near-me,/locations/vyttila/electronics-recycling-near-me/,/locations/vyttila/electronics-recycling-near-me,www.ewastekochi.com,0,1,location-service-matrix,vyttila,electronics-recycling-near-me,https://www.ewastekochi.com/services/electronics-recycling-near-me/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/north-paravur/sell-electronics-kochi,/locations/north-paravur/sell-electronics-kochi/,/locations/north-paravur/sell-electronics-kochi,www.ewastekochi.com,0,4,location-service-matrix,north-paravur,sell-electronics-kochi,https://www.ewastekochi.com/sell-electronics/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kozhikode/hard-drive-shredding-kochi,/locations/kozhikode/hard-drive-shredding-kochi/,/locations/kozhikode/hard-drive-shredding-kochi,www.ewastekochi.com,0,2,location-service-matrix,kozhikode,hard-drive-shredding-kochi,https://www.ewastekochi.com/hard-drive-shredding/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kannur/hard-drive-destruction-kochi,/locations/kannur/hard-drive-destruction-kochi/,/locations/kannur/hard-drive-destruction-kochi,www.ewastekochi.com,0,7,location-service-matrix,kannur,hard-drive-destruction-kochi,https://www.ewastekochi.com/data-destruction/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/thrissur/server-recycling-kochi,/locations/thrissur/server-recycling-kochi/,/locations/thrissur/server-recycling-kochi,www.ewastekochi.com,0,1,location-service-matrix,thrissur,server-recycling-kochi,https://www.ewastekochi.com/server-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/infopark-kochi/itad-kochi,/locations/infopark-kochi/itad-kochi/,/locations/infopark-kochi/itad-kochi,www.ewastekochi.com,0,13,location-service-matrix,infopark-kochi,itad-kochi,https://www.ewastekochi.com/itad/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/kollam/tv-monitor-recycling-kochi,/locations/kollam/tv-monitor-recycling-kochi/,/locations/kollam/tv-monitor-recycling-kochi,www.ewastekochi.com,1,2,location-service-matrix,kollam,tv-monitor-recycling-kochi,https://www.ewastekochi.com/tv-recycling-kochi/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,high
https://www.ewastekochi.com/locations/thrissur/battery-recycling-kochi,/locations/thrissur/battery-recycling-kochi/,/locations/thrissur/battery-recycling-kochi,www.ewastekochi.com,0,65,location-service-matrix,thrissur,battery-recycling-kochi,https://www.ewastekochi.com/battery-recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/buyback/laptops/sell-thinkpad-t458p-kochi,/buyback/laptops/sell-thinkpad-t458p-kochi,/buyback/laptops/sell-thinkpad-t458p-kochi,www.ewastekochi.com,0,22,other-legacy-service,,sell-thinkpad-t458p-kochi,https://www.ewastekochi.com/sell-electronics/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/nist-data-destruction-kerala,/nist-data-destruction-kerala,/nist-data-destruction-kerala,www.ewastekochi.com,0,20,other-legacy-service,,nist-data-destruction-kerala,https://www.ewastekochi.com/data-destruction/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/data-destruction-services-kochi,/data-destruction-services-kochi,/data-destruction-services-kochi,www.ewastekochi.com,0,16,other-legacy-service,,data-destruction-services-kochi,https://www.ewastekochi.com/data-destruction/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/e-waste-recycling,/e-waste-recycling,/e-waste-recycling,www.ewastekochi.com,0,11,other-legacy-service,,e-waste-recycling,https://www.ewastekochi.com/recycling/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
https://www.ewastekochi.com/locations/thrippunithura/free-ewaste-pickup-kochi,/locations/thrippunithura/free-ewaste-pickup-kochi/,/locations/thrippunithura/free-ewaste-pickup-kochi,www.ewastekochi.com,0,7,location-service-matrix,thrippunithura,free-ewaste-pickup-kochi,https://www.ewastekochi.com/pickup/,true,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low
